"Laikotarpis","Rodiklis","Administracinė teritorija","Žemės ūkio augalai","Ūkio tipas","Matavimo vienetai","Reikšmė"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Daržovės, iš viso","Visi ūkiai","t iš 1 hektaro","11.48"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Viso pomidorų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","9.39"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Viso agurkų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","22.85"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Šiltnamių daržovės","Visi ūkiai","t iš 1 hektaro","49.82"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Lauko daržovės","Visi ūkiai","t iš 1 hektaro","9.93"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Kopūstai","Visi ūkiai","t iš 1 hektaro","19.05"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Morkos","Visi ūkiai","t iš 1 hektaro","19.83"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Svogūnai","Visi ūkiai","t iš 1 hektaro","2.06"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Burokėliai","Visi ūkiai","t iš 1 hektaro","2.87"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Gėlės ir dekoratyviniai augalai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Augalai sėkloms ir daigai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Pašariniai runkeliai, įskaitant cukrinius runkelius pašarui","Visi ūkiai","t iš 1 hektaro","23.92"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Pašariniai šakniavaisiai, išskyrus runkelius pašarui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Kukurūzai silosui ir žaliajam pašarui","Visi ūkiai","t iš 1 hektaro","30.57"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Silosiniai augalai (be kukurūzų)","Visi ūkiai","t iš 1 hektaro","30.00"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Vienmetės žolės ir kiti vienmečiai augalai žaliam pašarui, šienui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Vienmečių žolių ir kitų vienmečių augalų šienas","Visi ūkiai","t iš 1 hektaro","2.15"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Vienmečių žolių ir kitų vienmečių augalų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.27"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Daugiametės žolės iki 5 metų","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Liucernos (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Dobilai ir jų mišiniai (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Daugiametės žolės iki 5 metų, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Daugiamečių žolių iki 5 metų šienas","Visi ūkiai","t iš 1 hektaro","1.51"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Liucernų šienas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Dobilų ir jų mišinių šienas","Visi ūkiai","t iš 1 hektaro","1.21"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Daugiamečių žolių iki 5 metų šienas, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","1.64"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.60"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Liucernų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","10.40"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Dobilų ir jų mišinių žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","2.75"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","4.83"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Kultūrinės ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Kultūrinių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","1.77"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Kultūrinių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","2.78"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Pievos ir natūralios ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Pievų ir natūralių ganyklų šienas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Pievų ir natūralių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Sodai ir uogynai","Visi ūkiai","t iš 1 hektaro","1.24"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Obelys","Visi ūkiai","t iš 1 hektaro","2.18"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Juodieji serbentai","Visi ūkiai","t iš 1 hektaro","0.64"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Bulvės","Visi ūkiai","t iš 1 hektaro","12.01"
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Ankstyvosios bulvės","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Tauragės r. sav.","Bulvės, išskyrus ankstyvąsias","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Grūdiniai augalai","Visi ūkiai","t iš 1 hektaro","3.10"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Javai","Visi ūkiai","t iš 1 hektaro","3.27"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žieminiai javai","Visi ūkiai","t iš 1 hektaro","3.68"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žieminiai kviečiai","Visi ūkiai","t iš 1 hektaro","3.88"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žieminiai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.77"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žieminiai rugiai","Visi ūkiai","t iš 1 hektaro","1.93"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žieminiai miežiai","Visi ūkiai","t iš 1 hektaro","2.19"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vasariniai javai","Visi ūkiai","t iš 1 hektaro","2.51"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vasariniai kviečiai","Visi ūkiai","t iš 1 hektaro","2.37"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vasariniai miežiai","Visi ūkiai","t iš 1 hektaro","2.55"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vasariniai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.72"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vasariniai rugiai","Visi ūkiai","t iš 1 hektaro","2.00"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Avižos","Visi ūkiai","t iš 1 hektaro","2.45"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Grikiai","Visi ūkiai","t iš 1 hektaro","0.93"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Varpinių mišiniai","Visi ūkiai","t iš 1 hektaro","1.62"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kukurūzai","Visi ūkiai","t iš 1 hektaro","6.66"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kiti javai","Visi ūkiai","t iš 1 hektaro","2.59"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Ankštiniai augalai","Visi ūkiai","t iš 1 hektaro","2.04"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žirniai","Visi ūkiai","t iš 1 hektaro","1.96"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Valgomieji žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pašariniai žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pupos","Visi ūkiai","t iš 1 hektaro","2.28"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vikiai","Visi ūkiai","t iš 1 hektaro","0.36"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Ankštinių augalų mišiniai grūdams","Visi ūkiai","t iš 1 hektaro","1.85"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Lubinai","Visi ūkiai","t iš 1 hektaro","1.85"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Saldieji lubinai","Visi ūkiai","t iš 1 hektaro","1.85"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Linai (pluoštiniai ir sėmeniniai), pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pluoštiniai linai, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pluoštiniai linai, pluoštas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Sėmeniniai linai","Visi ūkiai","t iš 1 hektaro","1.01"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Linų sėmenys (pluoštinių ir sėmeninių linų)","Visi ūkiai","t iš 1 hektaro","1.01"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pluoštiniai linai, sėmenys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Cukriniai runkeliai (perdirbimui)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Rapsai","Visi ūkiai","t iš 1 hektaro","2.13"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žieminiai rapsai","Visi ūkiai","t iš 1 hektaro","2.19"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vasariniai rapsai","Visi ūkiai","t iš 1 hektaro","1.47"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kiti aliejiniai augalai (garstyčios, saulėgrąžos ir kt.; išskyrus pluoštinių kanapių sėklas)","Visi ūkiai","t iš 1 hektaro","0.93"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Sojos","Visi ūkiai","t iš 1 hektaro","0.87"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Aromatiniai, medicininiai, prieskoniniai augalai (išskyrus kmynus, pluoštinių kanapių žiedus, lapelius)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kmynai","Visi ūkiai","t iš 1 hektaro","0.30"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kiti augalai, skirti energetiniams ir pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kiti augalai, skirti pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kiti augalai, skirti energetiniams tikslams (drambliažolė, nendriniai dryžučiai ir kt.)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pluoštinės kanapės, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Žaliavinės pluoštinių kanapių dalys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pluoštinių kanapių sėklos","Visi ūkiai","t iš 1 hektaro","1.13"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pluoštinių kanapių žiedai, lapeliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Braškės","Visi ūkiai","t iš 1 hektaro","3.36"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Daržovės, iš viso","Visi ūkiai","t iš 1 hektaro","15.80"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Viso pomidorų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","7.93"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Viso agurkų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","6.58"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Šiltnamių daržovės","Visi ūkiai","t iš 1 hektaro","21.15"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Lauko daržovės","Visi ūkiai","t iš 1 hektaro","15.62"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kopūstai","Visi ūkiai","t iš 1 hektaro","22.59"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Morkos","Visi ūkiai","t iš 1 hektaro","13.80"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Svogūnai","Visi ūkiai","t iš 1 hektaro","11.32"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Burokėliai","Visi ūkiai","t iš 1 hektaro","30.61"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Gėlės ir dekoratyviniai augalai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Augalai sėkloms ir daigai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pašariniai runkeliai, įskaitant cukrinius runkelius pašarui","Visi ūkiai","t iš 1 hektaro","24.06"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pašariniai šakniavaisiai, išskyrus runkelius pašarui","Visi ūkiai","t iš 1 hektaro","2.97"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kukurūzai silosui ir žaliajam pašarui","Visi ūkiai","t iš 1 hektaro","26.79"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Silosiniai augalai (be kukurūzų)","Visi ūkiai","t iš 1 hektaro","3.34"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vienmetės žolės ir kiti vienmečiai augalai žaliam pašarui, šienui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vienmečių žolių ir kitų vienmečių augalų šienas","Visi ūkiai","t iš 1 hektaro","1.10"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Vienmečių žolių ir kitų vienmečių augalų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.62"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Daugiametės žolės iki 5 metų","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Liucernos (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Dobilai ir jų mišiniai (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Daugiametės žolės iki 5 metų, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Daugiamečių žolių iki 5 metų šienas","Visi ūkiai","t iš 1 hektaro","1.56"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Liucernų šienas","Visi ūkiai","t iš 1 hektaro","1.20"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Dobilų ir jų mišinių šienas","Visi ūkiai","t iš 1 hektaro","2.09"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Daugiamečių žolių iki 5 metų šienas, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","1.52"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","6.65"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Liucernų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","8.72"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Dobilų ir jų mišinių žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","9.46"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","5.77"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kultūrinės ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kultūrinių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","1.69"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Kultūrinių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","3.14"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pievos ir natūralios ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pievų ir natūralių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","2.75"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Pievų ir natūralių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","3.86"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Sodai ir uogynai","Visi ūkiai","t iš 1 hektaro","2.19"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Obelys","Visi ūkiai","t iš 1 hektaro","4.13"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Juodieji serbentai","Visi ūkiai","t iš 1 hektaro","0.77"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Bulvės","Visi ūkiai","t iš 1 hektaro","17.08"
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Ankstyvosios bulvės","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Telšių apskritis","Bulvės, išskyrus ankstyvąsias","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Grūdiniai augalai","Visi ūkiai","t iš 1 hektaro","3.35"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Javai","Visi ūkiai","t iš 1 hektaro","3.64"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Žieminiai javai","Visi ūkiai","t iš 1 hektaro","4.02"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Žieminiai kviečiai","Visi ūkiai","t iš 1 hektaro","4.18"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Žieminiai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.32"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Žieminiai rugiai","Visi ūkiai","t iš 1 hektaro","1.00"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Žieminiai miežiai","Visi ūkiai","t iš 1 hektaro","2.53"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Vasariniai javai","Visi ūkiai","t iš 1 hektaro","2.54"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Vasariniai kviečiai","Visi ūkiai","t iš 1 hektaro","2.38"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Vasariniai miežiai","Visi ūkiai","t iš 1 hektaro","2.46"
"2023","Žemės ūkio augalų derlingumas","Mažeikių r. sav.","Vasariniai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.05"
